id,project_id,omics_id,annotation_id,annotation_type,name,logfoldchange,method,pval,pval_adj,score,layer,father_uplayer,gene_id,celltype_id,celltype_ontology,celltype_name,logfoldchange_rank,pval_rank
342733,290,SCT000000267,ANO000000171,1,Gene:hsa:51465,4.32,wilcoxon,4.96E-26,4.73E-23,10.6,1,root,51465,7,CL:0000236,B cell,15,13
342734,290,SCT000000267,ANO000000171,1,Gene:hsa:57823,5.66,wilcoxon,1.67E-24,1.40E-21,10.2,1,root,57823,7,CL:0000236,B cell,10,14
342735,290,SCT000000267,ANO000000171,1,Gene:hsa:7178,1.1,wilcoxon,2.11E-24,1.68E-21,10.2,1,root,7178,7,CL:0000236,B cell,30,15
342736,290,SCT000000267,ANO000000171,1,Gene:hsa:11040,6.22,wilcoxon,6.59E-24,4.96E-21,10.1,1,root,11040,7,CL:0000236,B cell,8,16
342737,290,SCT000000267,ANO000000171,1,Gene:hsa:3107,1.84,wilcoxon,3.64E-22,2.60E-19,9.68,1,root,3107,7,CL:0000236,B cell,23,17
342738,290,SCT000000267,ANO000000171,1,Gene:hsa:3106,1.54,wilcoxon,1.14E-21,7.73E-19,9.56,1,root,3106,7,CL:0000236,B cell,28,18
342739,290,SCT000000267,ANO000000171,1,Gene:hsa:973,7.92,wilcoxon,1.19E-21,7.73E-19,9.56,1,root,973,7,CL:0000236,B cell,6,19
342740,290,SCT000000267,ANO000000171,1,Gene:hsa:6175,1.77,wilcoxon,1.33E-21,8.24E-19,9.55,1,root,6175,7,CL:0000236,B cell,25,20
342741,290,SCT000000267,ANO000000171,1,Gene:hsa:28972,3.44,wilcoxon,1.52E-21,9.08E-19,9.53,1,root,28972,7,CL:0000236,B cell,18,21
342742,290,SCT000000267,ANO000000171,1,Gene:hsa:6205,1.57,wilcoxon,7.99E-21,4.57E-18,9.36,1,root,6205,7,CL:0000236,B cell,26,22
342743,290,SCT000000267,ANO000000171,1,Gene:hsa:5450,8.8,wilcoxon,9.05E-21,4.98E-18,9.35,1,root,5450,7,CL:0000236,B cell,4,23
342744,290,SCT000000267,ANO000000171,1,Gene:hsa:10549,3.56,wilcoxon,8.59E-18,4.38E-15,8.59,1,root,10549,7,CL:0000236,B cell,17,24
342745,290,SCT000000267,ANO000000171,1,Gene:hsa:10923,2.64,wilcoxon,1.84E-17,9.06E-15,8.5,1,root,10923,7,CL:0000236,B cell,20,25
342746,290,SCT000000267,ANO000000171,1,Gene:hsa:2823,2.21,wilcoxon,5.74E-17,2.65E-14,8.37,1,root,2823,7,CL:0000236,B cell,22,26
342747,290,SCT000000267,ANO000000171,1,Gene:hsa:81618,4.37,wilcoxon,7.74E-17,3.46E-14,8.34,1,root,81618,7,CL:0000236,B cell,13,27
342748,290,SCT000000267,ANO000000171,1,Gene:hsa:1831,2.42,wilcoxon,1.42E-16,6.17E-14,8.26,1,root,1831,7,CL:0000236,B cell,21,28
342749,290,SCT000000267,ANO000000171,1,Gene:hsa:6747,2.87,wilcoxon,2.25E-16,9.47E-14,8.21,1,root,6747,7,CL:0000236,B cell,19,29
342750,290,SCT000000267,ANO000000171,1,Gene:hsa:6191,1.36,wilcoxon,9.94E-15,3.95E-12,7.74,1,root,6191,7,CL:0000236,B cell,29,30
342751,290,SCT000000267,ANO000000171,1,Gene:hsa:1278,7.5,wilcoxon,0,0,34.8,1,root,1278,3517,,CAF,1,1
342752,290,SCT000000267,ANO000000171,1,Gene:hsa:1281,7.25,wilcoxon,0,0,34.4,1,root,1281,3517,,CAF,2,2
342753,290,SCT000000267,ANO000000171,1,Gene:hsa:6678,5.88,wilcoxon,0,0,34.2,1,root,6678,3517,,CAF,8,3
342754,290,SCT000000267,ANO000000171,1,Gene:hsa:1277,7.23,wilcoxon,0,0,33.1,1,root,1277,3517,,CAF,3,4
342755,290,SCT000000267,ANO000000171,1,Gene:hsa:633,6.27,wilcoxon,0,0,33,1,root,633,3517,,CAF,6,5
342756,290,SCT000000267,ANO000000171,1,Gene:hsa:3490,5.52,wilcoxon,0,0,32.3,1,root,3490,3517,,CAF,9,6
342757,290,SCT000000267,ANO000000171,1,Gene:hsa:4256,5.94,wilcoxon,0,0,31.2,1,root,4256,3517,,CAF,7,7
342758,290,SCT000000267,ANO000000171,1,Gene:hsa:1634,6.51,wilcoxon,0,0,30.7,1,root,1634,3517,,CAF,4,8
342759,290,SCT000000267,ANO000000171,1,Gene:hsa:2335,5.08,wilcoxon,0,0,29.9,1,root,2335,3517,,CAF,12,9
342760,290,SCT000000267,ANO000000171,1,Gene:hsa:7076,4.39,wilcoxon,0,0,29.4,1,root,7076,3517,,CAF,18,10
342761,290,SCT000000267,ANO000000171,1,Gene:hsa:4060,6.38,wilcoxon,0,0,26.2,1,root,4060,3517,,CAF,5,11
342762,290,SCT000000267,ANO000000171,1,Gene:hsa:1284,5.01,wilcoxon,0,0,23.8,1,root,1284,3517,,CAF,13,12
342763,290,SCT000000267,ANO000000171,1,Gene:hsa:1282,4.29,wilcoxon,0,0,19.4,1,root,1282,3517,,CAF,19,13
342764,290,SCT000000267,ANO000000171,1,Gene:hsa:3956,3.19,wilcoxon,0,0,19.3,1,root,3956,3517,,CAF,28,14
342765,290,SCT000000267,ANO000000171,1,Gene:hsa:800,3.65,wilcoxon,0,0,18.5,1,root,800,3517,,CAF,25,15
342766,290,SCT000000267,ANO000000171,1,Gene:hsa:165,5.18,wilcoxon,0,0,18.3,1,root,165,3517,,CAF,11,16
342767,290,SCT000000267,ANO000000171,1,Gene:hsa:6876,3.83,wilcoxon,0,0,17,1,root,6876,3517,,CAF,23,17
342768,290,SCT000000267,ANO000000171,1,Gene:hsa:1289,5.31,wilcoxon,0,0,16.8,1,root,1289,3517,,CAF,10,18
342769,290,SCT000000267,ANO000000171,1,Gene:hsa:59,4.05,wilcoxon,0,0,16.7,1,root,59,3517,,CAF,20,19
342770,290,SCT000000267,ANO000000171,1,Gene:hsa:1462,3.96,wilcoxon,0,0,16.3,1,root,1462,3517,,CAF,21,20
342771,290,SCT000000267,ANO000000171,1,Gene:hsa:10398,3.43,wilcoxon,0,0,15.1,1,root,10398,3517,,CAF,27,21
342772,290,SCT000000267,ANO000000171,1,Gene:hsa:7431,1.85,wilcoxon,0,1.00E-44,14.5,1,root,7431,3517,,CAF,30,22
342773,290,SCT000000267,ANO000000171,1,Gene:hsa:78989,4.44,wilcoxon,3.90E-44,1.85E-41,13.9,1,root,78989,3517,,CAF,17,23
342774,290,SCT000000267,ANO000000171,1,Gene:hsa:84168,4.96,wilcoxon,1.06E-43,4.91E-41,13.9,1,root,84168,3517,,CAF,14,24
342775,290,SCT000000267,ANO000000171,1,Gene:hsa:5549,4.85,wilcoxon,1.30E-42,5.79E-40,13.7,1,root,5549,3517,,CAF,16,25
342776,290,SCT000000267,ANO000000171,1,Gene:hsa:3672,3.72,wilcoxon,1.67E-42,7.25E-40,13.7,1,root,3672,3517,,CAF,24,26
342777,290,SCT000000267,ANO000000171,1,Gene:hsa:5054,3.93,wilcoxon,1.11E-39,4.28E-37,13.2,1,root,5054,3517,,CAF,22,27
342778,290,SCT000000267,ANO000000171,1,Gene:hsa:4627,2.1,wilcoxon,1.26E-39,4.74E-37,13.2,1,root,4627,3517,,CAF,29,28
342779,290,SCT000000267,ANO000000171,1,Gene:hsa:1290,4.91,wilcoxon,3.58E-39,1.31E-36,13.1,1,root,1290,3517,,CAF,15,29
342780,290,SCT000000267,ANO000000171,1,Gene:hsa:55075,3.6,wilcoxon,1.43E-38,5.11E-36,13,1,root,55075,3517,,CAF,26,30
342781,290,SCT000000267,ANO000000171,1,Gene:hsa:3875,4.65,wilcoxon,0,0,35.1,1,root,3875,3501,,Carcinoma 1,9,1
342782,290,SCT000000267,ANO000000171,1,Gene:hsa:3856,4.73,wilcoxon,0,0,32.8,1,root,3856,3501,,Carcinoma 1,6,2
342783,290,SCT000000267,ANO000000171,1,Gene:hsa:4072,4.89,wilcoxon,0,0,31,1,root,4072,3501,,Carcinoma 1,5,3
342784,290,SCT000000267,ANO000000171,1,Gene:hsa:3960,5.14,wilcoxon,0,0,28.9,1,root,3960,3501,,Carcinoma 1,4,4
342785,290,SCT000000267,ANO000000171,1,Gene:hsa:6277,3.06,wilcoxon,0,0,27.9,1,root,6277,3501,,Carcinoma 1,21,5
342786,290,SCT000000267,ANO000000171,1,Gene:hsa:6281,2.9,wilcoxon,0,0,26.2,1,root,6281,3501,,Carcinoma 1,23,6
342787,290,SCT000000267,ANO000000171,1,Gene:hsa:100133941,4.3,wilcoxon,0,0,25.7,1,root,100133941,3501,,Carcinoma 1,12,7
342788,290,SCT000000267,ANO000000171,1,Gene:hsa:27328,4.36,wilcoxon,0,0,24.3,1,root,27328,3501,,Carcinoma 1,10,8
342789,290,SCT000000267,ANO000000171,1,Gene:hsa:79144,2.62,wilcoxon,0,0,23.3,1,root,79144,3501,,Carcinoma 1,24,9
342790,290,SCT000000267,ANO000000171,1,Gene:hsa:3880,4.31,wilcoxon,0,0,22.7,1,root,3880,3501,,Carcinoma 1,11,10
342791,290,SCT000000267,ANO000000171,1,Gene:hsa:100463486,1.57,wilcoxon,0,0,22.5,1,root,100463486,3501,,Carcinoma 1,29,11
342792,290,SCT000000267,ANO000000171,1,Gene:hsa:100463498,1.48,wilcoxon,0,0,22.4,1,root,100463498,3501,,Carcinoma 1,30,12
342793,290,SCT000000267,ANO000000171,1,Gene:hsa:64065,3.95,wilcoxon,0,0,22.3,1,root,64065,3501,,Carcinoma 1,15,13
342794,290,SCT000000267,ANO000000171,1,Gene:hsa:1999,4.71,wilcoxon,0,0,21.7,1,root,1999,3501,,Carcinoma 1,7,14
342795,290,SCT000000267,ANO000000171,1,Gene:hsa:10653,3.49,wilcoxon,0,0,21.4,1,root,10653,3501,,Carcinoma 1,17,15
342796,290,SCT000000267,ANO000000171,1,Gene:hsa:4680,6.14,wilcoxon,0,0,21.3,1,root,4680,3501,,Carcinoma 1,2,16
342797,290,SCT000000267,ANO000000171,1,Gene:hsa:481,3.09,wilcoxon,0,0,21.2,1,root,481,3501,,Carcinoma 1,20,17
342798,290,SCT000000267,ANO000000171,1,Gene:hsa:1672,4.05,wilcoxon,0,0,19.5,1,root,1672,3501,,Carcinoma 1,14,18
342799,290,SCT000000267,ANO000000171,1,Gene:hsa:3958,2.56,wilcoxon,0,0,19.3,1,root,3958,3501,,Carcinoma 1,26,19
342800,290,SCT000000267,ANO000000171,1,Gene:hsa:476,2.6,wilcoxon,0,0,18.8,1,root,476,3501,,Carcinoma 1,25,20
342801,290,SCT000000267,ANO000000171,1,Gene:hsa:307,2.94,wilcoxon,0,0,18.6,1,root,307,3501,,Carcinoma 1,22,21
342802,290,SCT000000267,ANO000000171,1,Gene:hsa:7168,2.5,wilcoxon,0,0,18.5,1,root,7168,3501,,Carcinoma 1,27,22
342803,290,SCT000000267,ANO000000171,1,Gene:hsa:6696,3.29,wilcoxon,0,0,18.4,1,root,6696,3501,,Carcinoma 1,19,23
342804,290,SCT000000267,ANO000000171,1,Gene:hsa:5349,6.19,wilcoxon,0,0,18,1,root,5349,3501,,Carcinoma 1,1,24
342805,290,SCT000000267,ANO000000171,1,Gene:hsa:7295,2.22,wilcoxon,0,0,17.9,1,root,7295,3501,,Carcinoma 1,28,25
342806,290,SCT000000267,ANO000000171,1,Gene:hsa:1048,6.05,wilcoxon,0,0,17.8,1,root,1048,3501,,Carcinoma 1,3,26
342807,290,SCT000000267,ANO000000171,1,Gene:hsa:9518,4.66,wilcoxon,0,0,17.8,1,root,9518,3501,,Carcinoma 1,8,27
342808,290,SCT000000267,ANO000000171,1,Gene:hsa:486,3.33,wilcoxon,0,0,17.8,1,root,486,3501,,Carcinoma 1,18,28
342809,290,SCT000000267,ANO000000171,1,Gene:hsa:6558,3.52,wilcoxon,0,0,17.5,1,root,6558,3501,,Carcinoma 1,16,29
342810,290,SCT000000267,ANO000000171,1,Gene:hsa:2065,4.16,wilcoxon,0,0,17.2,1,root,2065,3501,,Carcinoma 1,13,30
342811,290,SCT000000267,ANO000000171,1,Gene:hsa:7104,5.47,wilcoxon,0,0,29.4,1,root,7104,3512,,Carcinoma 2,1,1
342812,290,SCT000000267,ANO000000171,1,Gene:hsa:486,4.59,wilcoxon,0,0,22,1,root,486,3512,,Carcinoma 2,4,2
342813,290,SCT000000267,ANO000000171,1,Gene:hsa:307,4.04,wilcoxon,0,0,20.6,1,root,307,3512,,Carcinoma 2,6,3
342814,290,SCT000000267,ANO000000171,1,Gene:hsa:1191,3.45,wilcoxon,0,0,19.6,1,root,1191,3512,,Carcinoma 2,11,4
342815,290,SCT000000267,ANO000000171,1,Gene:hsa:3855,4.63,wilcoxon,0,0,19.4,1,root,3855,3512,,Carcinoma 2,3,5
342816,290,SCT000000267,ANO000000171,1,Gene:hsa:3875,3.27,wilcoxon,0,0,19.4,1,root,3875,3512,,Carcinoma 2,13,6
342817,290,SCT000000267,ANO000000171,1,Gene:hsa:3856,3.26,wilcoxon,0,0,17.2,1,root,3856,3512,,Carcinoma 2,14,7
342818,290,SCT000000267,ANO000000171,1,Gene:hsa:1645,3.84,wilcoxon,0,0,17.2,1,root,1645,3512,,Carcinoma 2,8,8
342819,290,SCT000000267,ANO000000171,1,Gene:hsa:183,3.49,wilcoxon,0,0,16.4,1,root,183,3512,,Carcinoma 2,10,9
342820,290,SCT000000267,ANO000000171,1,Gene:hsa:1672,3.19,wilcoxon,0,0,15.4,1,root,1672,3512,,Carcinoma 2,15,10
342821,290,SCT000000267,ANO000000171,1,Gene:hsa:5265,2.36,wilcoxon,0,0,15,1,root,5265,3512,,Carcinoma 2,23,11
342822,290,SCT000000267,ANO000000171,1,Gene:hsa:1646,3.42,wilcoxon,2.94E-40,1.83E-37,13.3,1,root,1646,3512,,Carcinoma 2,12,12
342823,290,SCT000000267,ANO000000171,1,Gene:hsa:481,2.45,wilcoxon,1.22E-35,6.73E-33,12.5,1,root,481,3512,,Carcinoma 2,21,13
342824,290,SCT000000267,ANO000000171,1,Gene:hsa:51473,4.76,wilcoxon,1.36E-35,7.20E-33,12.5,1,root,51473,3512,,Carcinoma 2,2,14
342825,290,SCT000000267,ANO000000171,1,Gene:hsa:100133941,2.84,wilcoxon,2.09E-35,1.07E-32,12.4,1,root,100133941,3512,,Carcinoma 2,18,15
342826,290,SCT000000267,ANO000000171,1,Gene:hsa:9076,3.08,wilcoxon,1.93E-34,9.52E-32,12.2,1,root,9076,3512,,Carcinoma 2,16,16
342827,290,SCT000000267,ANO000000171,1,Gene:hsa:4072,2.55,wilcoxon,3.41E-32,1.52E-29,11.8,1,root,4072,3512,,Carcinoma 2,20,17
342828,290,SCT000000267,ANO000000171,1,Gene:hsa:718,1.97,wilcoxon,6.34E-32,2.75E-29,11.8,1,root,718,3512,,Carcinoma 2,25,18
342829,290,SCT000000267,ANO000000171,1,Gene:hsa:1350,1.5,wilcoxon,9.25E-30,3.78E-27,11.3,1,root,1350,3512,,Carcinoma 2,27,19
342830,290,SCT000000267,ANO000000171,1,Gene:hsa:71,1.09,wilcoxon,3.36E-28,1.27E-25,11,1,root,71,3512,,Carcinoma 2,30,20
342831,290,SCT000000267,ANO000000171,1,Gene:hsa:7803,2.38,wilcoxon,1.91E-25,6.83E-23,10.4,1,root,7803,3512,,Carcinoma 2,22,21
342832,290,SCT000000267,ANO000000171,1,Gene:hsa:2638,2.32,wilcoxon,2.60E-25,8.84E-23,10.4,1,root,2638,3512,,Carcinoma 2,24,22
342833,290,SCT000000267,ANO000000171,1,Gene:hsa:3880,2.81,wilcoxon,2.74E-25,9.12E-23,10.4,1,root,3880,3512,,Carcinoma 2,19,23
342834,290,SCT000000267,ANO000000171,1,Gene:hsa:51330,2.88,wilcoxon,3.10E-23,9.05E-21,9.93,1,root,51330,3512,,Carcinoma 2,17,24
342835,290,SCT000000267,ANO000000171,1,Gene:hsa:2263,4.07,wilcoxon,3.25E-23,9.29E-21,9.92,1,root,2263,3512,,Carcinoma 2,5,25
342836,290,SCT000000267,ANO000000171,1,Gene:hsa:3315,1.48,wilcoxon,4.53E-23,1.27E-20,9.89,1,root,3315,3512,,Carcinoma 2,28,26
342837,290,SCT000000267,ANO000000171,1,Gene:hsa:3320,1.1,wilcoxon,6.36E-23,1.75E-20,9.86,1,root,3320,3512,,Carcinoma 2,29,27
342838,290,SCT000000267,ANO000000171,1,Gene:hsa:3026,3.54,wilcoxon,1.65E-22,4.30E-20,9.76,1,root,3026,3512,,Carcinoma 2,9,28
342839,290,SCT000000267,ANO000000171,1,Gene:hsa:4070,4.01,wilcoxon,3.78E-22,9.48E-20,9.68,1,root,4070,3512,,Carcinoma 2,7,29
342840,290,SCT000000267,ANO000000171,1,Gene:hsa:6696,1.58,wilcoxon,5.88E-22,1.45E-19,9.63,1,root,6696,3512,,Carcinoma 2,26,30
342841,290,SCT000000267,ANO000000171,1,Gene:hsa:5265,6.15,wilcoxon,0,0,30.6,1,root,5265,3527,,Hepatocyte,29,1
342842,290,SCT000000267,ANO000000171,1,Gene:hsa:2266,7.52,wilcoxon,0,0,29.5,1,root,2266,3527,,Hepatocyte,21,2
342843,290,SCT000000267,ANO000000171,1,Gene:hsa:2244,8.71,wilcoxon,0,0,29.5,1,root,2244,3527,,Hepatocyte,5,3
342844,290,SCT000000267,ANO000000171,1,Gene:hsa:5004,8.87,wilcoxon,0,0,29.3,1,root,5004,3527,,Hepatocyte,2,4
342845,290,SCT000000267,ANO000000171,1,Gene:hsa:213,7.67,wilcoxon,0,0,29.2,1,root,213,3527,,Hepatocyte,19,5
342846,290,SCT000000267,ANO000000171,1,Gene:hsa:259,7.26,wilcoxon,0,0,29,1,root,259,3527,,Hepatocyte,24,6
342847,290,SCT000000267,ANO000000171,1,Gene:hsa:2243,7.67,wilcoxon,0,0,28.8,1,root,2243,3527,,Hepatocyte,20,7
342848,290,SCT000000267,ANO000000171,1,Gene:hsa:100533990,7.91,wilcoxon,0,0,28.5,1,root,100533990,3527,,Hepatocyte,17,8
342849,290,SCT000000267,ANO000000171,1,Gene:hsa:2638,6.62,wilcoxon,0,0,28.4,1,root,2638,3527,,Hepatocyte,27,9
342850,290,SCT000000267,ANO000000171,1,Gene:hsa:5950,8.13,wilcoxon,0,0,28.4,1,root,5950,3527,,Hepatocyte,13,10
342851,290,SCT000000267,ANO000000171,1,Gene:hsa:229,8.09,wilcoxon,0,0,28.2,1,root,229,3527,,Hepatocyte,15,11
342852,290,SCT000000267,ANO000000171,1,Gene:hsa:3240,8.24,wilcoxon,0,0,28.2,1,root,3240,3527,,Hepatocyte,9,12
342853,290,SCT000000267,ANO000000171,1,Gene:hsa:350,7.98,wilcoxon,0,0,28,1,root,350,3527,,Hepatocyte,16,13
342854,290,SCT000000267,ANO000000171,1,Gene:hsa:7276,8.32,wilcoxon,0,0,27.8,1,root,7276,3527,,Hepatocyte,7,14
342855,290,SCT000000267,ANO000000171,1,Gene:hsa:345,8.25,wilcoxon,0,0,27.8,1,root,345,3527,,Hepatocyte,8,15
342856,290,SCT000000267,ANO000000171,1,Gene:hsa:336,8.82,wilcoxon,0,0,27.7,1,root,336,3527,,Hepatocyte,3,16
342857,290,SCT000000267,ANO000000171,1,Gene:hsa:718,5.21,wilcoxon,0,0,27.6,1,root,718,3527,,Hepatocyte,30,17
342858,290,SCT000000267,ANO000000171,1,Gene:hsa:7018,8.23,wilcoxon,0,0,27.4,1,root,7018,3527,,Hepatocyte,10,18
342859,290,SCT000000267,ANO000000171,1,Gene:hsa:341,6.42,wilcoxon,0,0,27.3,1,root,341,3527,,Hepatocyte,28,19
342860,290,SCT000000267,ANO000000171,1,Gene:hsa:335,8.1,wilcoxon,0,0,27.3,1,root,335,3527,,Hepatocyte,14,20
342861,290,SCT000000267,ANO000000171,1,Gene:hsa:125,7.33,wilcoxon,0,0,27.2,1,root,125,3527,,Hepatocyte,22,21
342862,290,SCT000000267,ANO000000171,1,Gene:hsa:338,6.65,wilcoxon,0,0,26.8,1,root,338,3527,,Hepatocyte,26,22
342863,290,SCT000000267,ANO000000171,1,Gene:hsa:5005,8.88,wilcoxon,0,0,26.8,1,root,5005,3527,,Hepatocyte,1,23
342864,290,SCT000000267,ANO000000171,1,Gene:hsa:4257,7.31,wilcoxon,0,0,26.5,1,root,4257,3527,,Hepatocyte,23,24
342865,290,SCT000000267,ANO000000171,1,Gene:hsa:2168,6.84,wilcoxon,0,0,26.5,1,root,2168,3527,,Hepatocyte,25,25
342866,290,SCT000000267,ANO000000171,1,Gene:hsa:3827,8.22,wilcoxon,0,0,26.4,1,root,3827,3527,,Hepatocyte,11,26
342867,290,SCT000000267,ANO000000171,1,Gene:hsa:197,7.76,wilcoxon,0,0,26.4,1,root,197,3527,,Hepatocyte,18,27
342868,290,SCT000000267,ANO000000171,1,Gene:hsa:2938,8.74,wilcoxon,0,0,26.3,1,root,2938,3527,,Hepatocyte,4,28
342869,290,SCT000000267,ANO000000171,1,Gene:hsa:462,8.66,wilcoxon,0,0,26.3,1,root,462,3527,,Hepatocyte,6,29
342870,290,SCT000000267,ANO000000171,1,Gene:hsa:124,8.2,wilcoxon,0,0,26.2,1,root,124,3527,,Hepatocyte,12,30
342871,290,SCT000000267,ANO000000171,1,Gene:hsa:2512,4.47,wilcoxon,0,0,39.5,1,root,2512,186,CL:0000091,Kupffer cell,9,1
342872,290,SCT000000267,ANO000000171,1,Gene:hsa:713,6.81,wilcoxon,0,0,39.1,1,root,713,186,CL:0000091,Kupffer cell,2,2
342873,290,SCT000000267,ANO000000171,1,Gene:hsa:712,6.61,wilcoxon,0,0,38.5,1,root,712,186,CL:0000091,Kupffer cell,4,3
342874,290,SCT000000267,ANO000000171,1,Gene:hsa:1508,4.62,wilcoxon,0,0,35.5,1,root,1508,186,CL:0000091,Kupffer cell,7,4
342875,290,SCT000000267,ANO000000171,1,Gene:hsa:972,4.5,wilcoxon,0,0,31.6,1,root,972,186,CL:0000091,Kupffer cell,8,5
342876,290,SCT000000267,ANO000000171,1,Gene:hsa:1471,3.56,wilcoxon,0,0,30.5,1,root,1471,186,CL:0000091,Kupffer cell,18,6
342877,290,SCT000000267,ANO000000171,1,Gene:hsa:714,5.42,wilcoxon,0,0,27.9,1,root,714,186,CL:0000091,Kupffer cell,5,7
342878,290,SCT000000267,ANO000000171,1,Gene:hsa:245802,5.03,wilcoxon,0,0,27.5,1,root,245802,186,CL:0000091,Kupffer cell,6,8
342879,290,SCT000000267,ANO000000171,1,Gene:hsa:2495,2.33,wilcoxon,0,0,26.6,1,root,2495,186,CL:0000091,Kupffer cell,28,9
342880,290,SCT000000267,ANO000000171,1,Gene:hsa:1520,3.91,wilcoxon,0,0,26.4,1,root,1520,186,CL:0000091,Kupffer cell,13,10
342881,290,SCT000000267,ANO000000171,1,Gene:hsa:8685,6.62,wilcoxon,0,0,25.8,1,root,8685,186,CL:0000091,Kupffer cell,3,11
342882,290,SCT000000267,ANO000000171,1,Gene:hsa:3123,3.65,wilcoxon,0,0,25.5,1,root,3123,186,CL:0000091,Kupffer cell,16,12
342883,290,SCT000000267,ANO000000171,1,Gene:hsa:3122,3.73,wilcoxon,0,0,25.5,1,root,3122,186,CL:0000091,Kupffer cell,15,13
342884,290,SCT000000267,ANO000000171,1,Gene:hsa:3113,3.48,wilcoxon,0,0,23.9,1,root,3113,186,CL:0000091,Kupffer cell,20,14
342885,290,SCT000000267,ANO000000171,1,Gene:hsa:567,1.63,wilcoxon,0,0,23.9,1,root,567,186,CL:0000091,Kupffer cell,29,15
342886,290,SCT000000267,ANO000000171,1,Gene:hsa:7305,3.5,wilcoxon,0,0,23.6,1,root,7305,186,CL:0000091,Kupffer cell,19,16
342887,290,SCT000000267,ANO000000171,1,Gene:hsa:922,7.5,wilcoxon,0,0,23.4,1,root,922,186,CL:0000091,Kupffer cell,1,17
342888,290,SCT000000267,ANO000000171,1,Gene:hsa:5660,2.69,wilcoxon,0,0,22.2,1,root,5660,186,CL:0000091,Kupffer cell,26,18
342889,290,SCT000000267,ANO000000171,1,Gene:hsa:7805,3.19,wilcoxon,0,0,22.1,1,root,7805,186,CL:0000091,Kupffer cell,23,19
342890,290,SCT000000267,ANO000000171,1,Gene:hsa:2214,4.13,wilcoxon,0,0,22.1,1,root,2214,186,CL:0000091,Kupffer cell,10,20
342891,290,SCT000000267,ANO000000171,1,Gene:hsa:3133,2.5,wilcoxon,0,0,21.2,1,root,3133,186,CL:0000091,Kupffer cell,27,21
342892,290,SCT000000267,ANO000000171,1,Gene:hsa:2207,3.59,wilcoxon,0,0,21,1,root,2207,186,CL:0000091,Kupffer cell,17,22
342893,290,SCT000000267,ANO000000171,1,Gene:hsa:348,3.31,wilcoxon,0,0,20.8,1,root,348,186,CL:0000091,Kupffer cell,21,23
342894,290,SCT000000267,ANO000000171,1,Gene:hsa:283316,4.08,wilcoxon,0,0,20.6,1,root,283316,186,CL:0000091,Kupffer cell,11,24
342895,290,SCT000000267,ANO000000171,1,Gene:hsa:30061,3.89,wilcoxon,0,0,20.6,1,root,30061,186,CL:0000091,Kupffer cell,14,25
342896,290,SCT000000267,ANO000000171,1,Gene:hsa:7114,1.53,wilcoxon,0,0,20.3,1,root,7114,186,CL:0000091,Kupffer cell,30,26
342897,290,SCT000000267,ANO000000171,1,Gene:hsa:3988,4.01,wilcoxon,0,0,19.9,1,root,3988,186,CL:0000091,Kupffer cell,12,27
342898,290,SCT000000267,ANO000000171,1,Gene:hsa:3115,2.87,wilcoxon,0,0,19.5,1,root,3115,186,CL:0000091,Kupffer cell,25,28
342899,290,SCT000000267,ANO000000171,1,Gene:hsa:64231,3.31,wilcoxon,0,0,19.4,1,root,64231,186,CL:0000091,Kupffer cell,22,29
342900,290,SCT000000267,ANO000000171,1,Gene:hsa:2217,3.04,wilcoxon,0,0,18.2,1,root,2217,186,CL:0000091,Kupffer cell,24,30
342901,290,SCT000000267,ANO000000171,1,Gene:hsa:6358,7.43,wilcoxon,0,0,30.1,1,root,6358,3506,,LSEC,8,1
342902,290,SCT000000267,ANO000000171,1,Gene:hsa:1776,8.07,wilcoxon,0,0,29.8,1,root,1776,3506,,LSEC,4,2
342903,290,SCT000000267,ANO000000171,1,Gene:hsa:8547,8.54,wilcoxon,0,0,29.6,1,root,8547,3506,,LSEC,1,3
342904,290,SCT000000267,ANO000000171,1,Gene:hsa:1393,7.18,wilcoxon,0,0,24.2,1,root,1393,3506,,LSEC,9,4
342905,290,SCT000000267,ANO000000171,1,Gene:hsa:170392,8.22,wilcoxon,0,0,22.8,1,root,170392,3506,,LSEC,3,5
342906,290,SCT000000267,ANO000000171,1,Gene:hsa:339390,8.35,wilcoxon,0,0,22.5,1,root,339390,3506,,LSEC,2,6
342907,290,SCT000000267,ANO000000171,1,Gene:hsa:3133,3.3,wilcoxon,0,0,22.3,1,root,3133,3506,,LSEC,23,7
342908,290,SCT000000267,ANO000000171,1,Gene:hsa:2220,7.82,wilcoxon,0,0,20,1,root,2220,3506,,LSEC,6,8
342909,290,SCT000000267,ANO000000171,1,Gene:hsa:1514,4.45,wilcoxon,0,0,19.9,1,root,1514,3506,,LSEC,14,9
342910,290,SCT000000267,ANO000000171,1,Gene:hsa:2022,4.02,wilcoxon,0,0,17.7,1,root,2022,3506,,LSEC,18,10
342911,290,SCT000000267,ANO000000171,1,Gene:hsa:51266,7.8,wilcoxon,0,0,16.4,1,root,51266,3506,,LSEC,7,11
342912,290,SCT000000267,ANO000000171,1,Gene:hsa:9590,4.93,wilcoxon,0,0,15.5,1,root,9590,3506,,LSEC,12,12
342913,290,SCT000000267,ANO000000171,1,Gene:hsa:4360,4.35,wilcoxon,0,0,15.3,1,root,4360,3506,,LSEC,15,13
342914,290,SCT000000267,ANO000000171,1,Gene:hsa:23166,5.33,wilcoxon,0,0,15,1,root,23166,3506,,LSEC,11,14
